stop_id,stop_name,lat,lon
11968,v.le ca' granda v.le suzzani,45.50703745334873,9.198310473477992
11972,ca' granda m5,45.506362153017584,9.20001390385169
11973,ca' granda m5,45.5067659320817,9.200509795573875
11974,ca' granda m5,45.5066486308005,9.199908399825675
11977,ca' granda m5,45.50672884402273,9.20112756787578
11978,v.le testi via pianell,45.508018111924365,9.20190034384794
11979,v.le testi via pianell,45.50878030460146,9.20164968507854
11986,v.le testi via s. marcellina,45.51163797824656,9.203263400142786
12051,via bergamo,45.45640467659549,9.2092718985126
12052,via bergamo,45.45645034469113,9.208909162025549
12056,via cadore via bergamo,45.455699785993815,9.210802429390142
12059,via cadore via bergamo,45.45551396778391,9.211505154983712
12062,via comelico,45.45469608828346,9.213275006953548
12065,v.le umbria via comelico,45.453478646298066,9.214506156268348
12067,via comelico,45.4546004225982,9.213802073123356
12069,via tito livio,45.45198619959204,9.21598078781625
12071,v.le umbria via comelico,45.45371807671948,9.215352721772218
12074,via tito livio,45.45189980510451,9.216448840309864
